,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,is_retweet,retweeted,mentioned
517,1308905247700647946,1308905247700647946,2020-09-24 01:05:03 ora legale Europa occidentale,2020-09-24,01:05:03,200,1170404948,adhorg,ADHO,,ADHO remembers Stéfan Sinclair  https://t.co/SeslCBEgCk,fr,[],['https://adho.org/announcements/2020/memory-st%C3%A9fan-sinclair'],[],1,22,41,[],[],https://twitter.com/ADHOrg/status/1308905247700647946,False,,0,,,,,,,,[],,,,,False,[],[]
518,1304885748282388487,1304885748282388487,2020-09-12 22:53:00 ora legale Europa occidentale,2020-09-12,22:53:00,200,1170404948,adhorg,ADHO,,A statement regarding ADHO &amp; Humanist:  https://t.co/nNGls7obHy,en,[],['https://adho.org/announcements/2020/adho-and-humanist'],[],0,7,3,[],[],https://twitter.com/ADHOrg/status/1304885748282388487,False,,0,,,,,,,,[],,,,,False,[],[]
519,1304089794390167555,1304089794390167555,2020-09-10 18:10:10 ora legale Europa occidentale,2020-09-10,18:10:10,200,1170404948,adhorg,ADHO,,RT @achdotorg: For the p.m. crowd - Get to know our @achdotorg liaison volunteers!  https://t.co/fanDbk4tzV So fortunate that these community members are working with the Exec Council on ACH efforts.,en,"[{'screen_name': 'achdotorg', 'name': 'ach', 'id': '2361372560'}, {'screen_name': 'achdotorg', 'name': 'ach', 'id': '2361372560'}]",['https://ach.org/blog/2020/08/25/new-ach-liaison-volunteers/'],[],0,0,0,[],[],https://twitter.com/ADHOrg/status/1304089794390167555,False,,0,,,,,,,,[],,,,,True,['@achdotorg'],['@achdotorg']
520,1304029374505799680,1304029374505799680,2020-09-10 14:10:05 ora legale Europa occidentale,2020-09-10,14:10:05,200,1170404948,adhorg,ADHO,,"RT @achdotorg: ACH is seeking a racial justice consultant ""to conduct a systematic review of ACH policies &amp; procedures and to guide us toward a more just future for the ACH conference, publications, governance, and leadership."" More here:  https://t.co/BblGWjiUXt",en,"[{'screen_name': 'achdotorg', 'name': 'ach', 'id': '2361372560'}]",['https://ach.org/blog/2020/08/25/rfp-racial-justice-consultant/'],[],0,8,4,[],[],https://twitter.com/ADHOrg/status/1304029374505799680,False,,0,,,,,,,,[],,,,,True,['@achdotorg'],[]
521,1303683379641167872,1303683379641167872,2020-09-09 15:15:13 ora legale Europa occidentale,2020-09-09,15:15:13,200,1170404948,adhorg,ADHO,,RT @DH2021_Tokyo: DH2021 in Tokyo has been delayed to 2022. See:  https://t.co/X9Aspcygp7,en,[],['https://adho.org/announcements/2020/announcement-regarding-adho-conferences-tokyo-and-graz'],[],1,23,17,[],[],https://twitter.com/ADHOrg/status/1303683379641167872,False,,0,,,,,,,,[],,,,,True,['@DH2021_Tokyo'],[]
522,1303605327368257538,1303605327368257538,2020-09-09 10:05:04 ora legale Europa occidentale,2020-09-09,10:05:04,200,1170404948,adhorg,ADHO,,RT @eadh_org: Deadline approaching: 30 Sept 2020  https://t.co/fFHclYEPEL,en,"[{'screen_name': 'eadh_org', 'name': 'eadh', 'id': '434968866'}]",['https://twitter.com/eadh_org/status/1268081266487894021'],[],0,0,2,[],[],https://twitter.com/ADHOrg/status/1303605327368257538,False,https://twitter.com/eadh_org/status/1268081266487894021,0,,,,,,,,[],,,,,True,['@eadh_org'],[]
523,1303426658125451266,1303426658125451266,2020-09-08 22:15:06 ora legale Europa occidentale,2020-09-08,22:15:06,200,1170404948,adhorg,ADHO,,RT @DSHjournal: The TOC for @DSHjournal 35/3 looks amazing! 233 pages of interdisciplinary research in 15 papers &amp; 2 book reviews by 37 authors. @eadh_org @ADHOrg #DH #digitalhumanities @OUPAcademic #adhodotorg  https://t.co/g71PtN5GI9,en,"[{'screen_name': 'dshjournal', 'name': 'dshjournal', 'id': '255001254'}, {'screen_name': 'dshjournal', 'name': 'dshjournal', 'id': '255001254'}, {'screen_name': 'eadh_org', 'name': 'eadh', 'id': '434968866'}, {'screen_name': 'adhorg', 'name': 'adho', 'id': '1170404948'}, {'screen_name': 'oupacademic', 'name': 'oxford academic', 'id': '6580122'}]",[],['https://pbs.twimg.com/media/Eg_MaUsWsAESvS-.jpg'],0,5,11,"['#DH', '#digitalhumanities', '#adhodotorg']",[],https://twitter.com/ADHOrg/status/1303426658125451266,False,,1,https://pbs.twimg.com/media/Eg_MaUsWsAESvS-.jpg,,,,,,,[],,,,,True,['@DSHjournal'],"['@DSHjournal', '@eadh_org', '@ADHOrg', '@OUPAcademic']"
524,1303364999621103616,1303364999621103616,2020-09-08 18:10:05 ora legale Europa occidentale,2020-09-08,18:10:05,200,1170404948,adhorg,ADHO,,RT @DHQuarterly: In memory of @sgsinclair: We will remember Stéfan with deep fondness in all of our future work on DHQ.  https://t.co/aQusXDo2x2  https://t.co/fXkwQlMqS9,en,"[{'screen_name': 'dhquarterly', 'name': 'digitalhum quarterly', 'id': '262332862'}, {'screen_name': 'sgsinclair', 'name': 'stéfan sinclair', 'id': '45832102'}]",['http://www.digitalhumanities.org/dhq/vol/14/2/000493/000493.html'],['https://pbs.twimg.com/media/EgSTUIJXYAERcv1.jpg'],0,4,14,[],[],https://twitter.com/ADHOrg/status/1303364999621103616,False,,1,https://pbs.twimg.com/media/EgSTUIJXYAERcv1.jpg,,,,,,,[],,,,,True,['@DHQuarterly'],['@sgsinclair']
525,1303024173292322816,1303022513312673795,2020-09-07 19:35:46 ora legale Europa occidentale,2020-09-07,19:35:46,200,1170404948,adhorg,ADHO,,@GrandjeanMartin A big thank you for your service and congratulations! We look forward to continuing our work together. The admissions committee guides new organizations as they go through the process of joining ADHO--a hugely important role.,en,[],[],[],0,0,3,[],[],https://twitter.com/ADHOrg/status/1303024173292322816,False,,0,,,,,,,,"[{'screen_name': 'GrandjeanMartin', 'name': 'Martin Grandjean', 'id': '369689042'}]",,,,,False,[],['@GrandjeanMartin']
526,1301648745684180993,1301648745684180993,2020-09-04 00:30:19 ora legale Europa occidentale,2020-09-04,00:30:19,200,1170404948,adhorg,ADHO,,RT @achdotorg: Join ACH Exec Council members on Sept 22nd for the first session in a discussion series on mentoring &amp; professional development in digital humanities. More info &amp; registration at  https://t.co/SoP6wtJxoQ Please RT!,en,"[{'screen_name': 'achdotorg', 'name': 'ach', 'id': '2361372560'}]",['https://ach.org/blog/2020/08/27/ach-discussion-dh-mentoring/'],[],0,2,3,[],[],https://twitter.com/ADHOrg/status/1301648745684180993,False,,0,,,,,,,,[],,,,,True,['@achdotorg'],[]
527,1296108644837228544,1295821168587321344,2020-08-19 17:35:56 ora legale Europa occidentale,2020-08-19,17:35:56,200,1170404948,adhorg,ADHO,,@melissaterras @NickoalEichmann @scott_bot @DH2019_NL @eadh_org @achdotorg Stand by -- we hope to have an answer on this soon.,en,[],[],[],1,0,4,[],[],https://twitter.com/ADHOrg/status/1296108644837228544,False,,0,,,,,,,,"[{'screen_name': 'melissaterras', 'name': 'melissa terras', 'id': '50122046'}, {'screen_name': 'NickoalEichmann', 'name': 'Nickoal Eichmann-Kalwara', 'id': '155812498'}, {'screen_name': 'scott_bot', 'name': 'Scott B. Weingart 🤹', 'id': '15762276'}, {'screen_name': 'DH2019_NL', 'name': 'DH2019', 'id': '976728152507600896'}, {'screen_name': 'eadh_org', 'name': 'EADH', 'id': '434968866'}, {'screen_name': 'achdotorg', 'name': 'ACH', 'id': '2361372560'}]",,,,,False,[],"['@melissaterras', '@NickoalEichmann', '@scott_bot', '@DH2019_NL', '@eadh_org', '@achdotorg']"
528,1293661833279279104,1293661833279279104,2020-08-12 23:33:10 ora legale Europa occidentale,2020-08-12,23:33:10,200,1170404948,adhorg,ADHO,,Announcement regarding ADHO Conferences in Tokyo and Graz: the conferences will be postponed. More details on our website #DH2021 @DH2021_Tokyo   https://t.co/X9Aspcygp7,en,"[{'screen_name': 'dh2021_tokyo', 'name': 'dh2022', 'id': '1012809059320389633'}]",['https://adho.org/announcements/2020/announcement-regarding-adho-conferences-tokyo-and-graz'],[],0,27,26,['#DH2021'],[],https://twitter.com/ADHOrg/status/1293661833279279104,False,,0,,,,,,,,[],,,,,False,[],['@DH2021_Tokyo']
529,1293229481608597518,1293228634078052354,2020-08-11 18:55:10 ora legale Europa occidentale,2020-08-11,18:55:10,200,1170404948,adhorg,ADHO,,"We look forward to working with Humanist &amp; other ADHO-supported publications to improve our editorial &amp; moderation processes &amp; support open dialogue within the DH community in line with our recent statement on Black Lives Matter, Structural Racism &amp; Establishment Violence.",en,[],[],[],1,3,14,[],[],https://twitter.com/ADHOrg/status/1293229481608597518,False,,0,,,,,,,,[],,,,,False,[],[]
530,1293228634078052354,1293228634078052354,2020-08-11 18:51:48 ora legale Europa occidentale,2020-08-11,18:51:48,200,1170404948,adhorg,ADHO,,"We would like to acknowledge the concerns raised with ADHO yesterday regarding a moderation decision by Humanist, as well as Willard McCarty’s subsequent response to them earlier today. We are glad to see that both posts which were originally declined have now published.",en,[],[],[],1,7,28,[],[],https://twitter.com/ADHOrg/status/1293228634078052354,False,,0,,,,,,,,[],,,,,False,[],[]
531,1292857624711573504,1292857624711573504,2020-08-10 18:17:32 ora legale Europa occidentale,2020-08-10,18:17:32,200,1170404948,adhorg,ADHO,,"C’est avec tristesse que nous vous annonçons le décès de  Stéfan Sinclair (@sgsinclair) . . . It deeply saddens us that on August 6th, 2020 Stéfan Sinclair passed away in Montréal, Canada with family nearby.  Obituary and invitation to submit memories at  https://t.co/zY0ax6K8aH",fr,"[{'screen_name': 'sgsinclair', 'name': 'stéfan sinclair', 'id': '45832102'}]",['https://csdh-schn.org/stefan-sinclair-in-memoriam/'],[],0,1,6,[],[],https://twitter.com/ADHOrg/status/1292857624711573504,False,,0,,,,,,,,[],,,,,False,[],['@sgsinclair']
532,1289123907056869376,1289123907056869376,2020-07-31 11:01:04 ora legale Europa occidentale,2020-07-31,11:01:04,200,1170404948,adhorg,ADHO,,"#DH2020 Be sure to post any remaining presentation responses today -- the conference discussion forum will close tonight! After that, presentations and comments already posted will still be available:  https://t.co/6Z9lUALMo9",en,[],['https://hcommons.org/groups/dh2020/forum/'],[],0,1,8,['#DH2020'],[],https://twitter.com/ADHOrg/status/1289123907056869376,False,,0,,,,,,,,[],,,,,False,[],[]
533,1288568740414709761,1288505076928131079,2020-07-29 22:15:02 ora legale Europa occidentale,2020-07-29,22:15:02,200,1170404948,adhorg,ADHO,,@FrueheNeuzeit @C18AH @humcommons Thanks for pointing this out! That link should take you to a public page. For now try this search in the @humcommons CORE repository instead:  https://t.co/LB8rxq2pLZ,en,"[{'screen_name': 'humcommons', 'name': 'humanities commons', 'id': '3035264968'}]",['https://hcommons.org/?s=DH2020'],[],1,0,1,[],[],https://twitter.com/ADHOrg/status/1288568740414709761,False,,0,,,,,,,,"[{'screen_name': 'FrueheNeuzeit', 'name': 'CrankyPhilosopher', 'id': '259301275'}, {'screen_name': 'C18AH', 'name': 'Alexander Huber', 'id': '16158117'}, {'screen_name': 'humcommons', 'name': 'Humanities Commons', 'id': '3035264968'}]",,,,,False,[],"['@FrueheNeuzeit', '@C18AH', '@humcommons', '@humcommons']"
534,1288505076928131079,1288505076928131079,2020-07-29 18:02:04 ora legale Europa occidentale,2020-07-29,18:02:04,200,1170404948,adhorg,ADHO,,Missed registration for #DH2020? Check out the 130+ presentations shared publicly via @humcommons CORE repository:  https://t.co/Fg4izgbe8l,en,"[{'screen_name': 'humcommons', 'name': 'humanities commons', 'id': '3035264968'}]",['https://hcommons.org/groups/dh2020/deposits/'],[],1,20,25,['#DH2020'],[],https://twitter.com/ADHOrg/status/1288505076928131079,False,,0,,,,,,,,[],,,,,False,[],['@humcommons']
535,1288429325650399233,1288429325650399233,2020-07-29 13:01:03 ora legale Europa occidentale,2020-07-29,13:01:03,200,1170404948,adhorg,ADHO,,"#DH2020 A reminder that the conference discussion forum will close after this Friday 31 July! After that, presentations and comments already posted will still be available:  https://t.co/6Z9lUALMo9",en,[],['https://hcommons.org/groups/dh2020/forum/'],[],0,8,11,['#DH2020'],[],https://twitter.com/ADHOrg/status/1288429325650399233,False,,0,,,,,,,,[],,,,,False,[],[]
536,1288157403897364481,1288157403897364481,2020-07-28 19:00:32 ora legale Europa occidentale,2020-07-28,19:00:32,200,1170404948,adhorg,ADHO,,"#DH2020 Did you miss last week's events? Check out their recordings, notes, and other resources:  https://t.co/jY0hVe3Gy8",en,[],['https://dh2020.hcommons.org/conference-events/'],[],0,25,30,['#DH2020'],[],https://twitter.com/ADHOrg/status/1288157403897364481,False,,0,,,,,,,,[],,,,,False,[],[]
537,1287753146845016065,1285281144028659713,2020-07-27 16:14:10 ora legale Europa occidentale,2020-07-27,16:14:10,200,1170404948,adhorg,ADHO,,@SeanyWang This year's BoA production has of course been impacted by COVID19. We appreciate your patience while the team creates the final PDF version. You can look for an announcement about this in the coming weeks.,en,[],[],[],1,0,0,[],[],https://twitter.com/ADHOrg/status/1287753146845016065,False,,0,,,,,,,,"[{'screen_name': 'SeanyWang', 'name': 'Sean Wang 王修恩', 'id': '249191820'}]",,,,,False,[],['@SeanyWang']
538,1287747728215285761,1285281144028659713,2020-07-27 15:52:38 ora legale Europa occidentale,2020-07-27,15:52:38,200,1170404948,adhorg,ADHO,,"@SeanyWang With apologies for our slow response -- we wanted to get the correct answer about this: The BoA submission guidelines from May/June state ""We will be pulling in the content for the book of abstracts from the Full Abstracts field in Conftool."" See  https://t.co/dnPOIksIGj",en,[],['https://dh2020.adho.org/guidelines/book-of-abstracts/'],[],1,0,0,[],[],https://twitter.com/ADHOrg/status/1287747728215285761,False,,0,,,,,,,,"[{'screen_name': 'SeanyWang', 'name': 'Sean Wang 王修恩', 'id': '249191820'}]",,,,,False,[],['@SeanyWang']
539,1287134769864728583,1287132619294089216,2020-07-25 23:16:57 ora legale Europa occidentale,2020-07-25,23:16:57,200,1170404948,adhorg,ADHO,,"@humcommons And we want to give one more big shout out to the #DH2020 assistants Mildred Nicaragua, Charity Philips @RinAdventures, Kiara Childs, Michael Gossett @michaeljgossett, Lara Lookabaugh @lara_lookabaugh, &amp; Brad Erickson @brericks -- their work made this conference happen!",en,"[{'screen_name': 'rinadventures', 'name': 'rinadventures', 'id': '1259215280007495681'}, {'screen_name': 'michaeljgossett', 'name': 'michael gossett', 'id': '4839656933'}, {'screen_name': 'lara_lookabaugh', 'name': 'lara l', 'id': '1192095618476449792'}, {'screen_name': 'brericks', 'name': 'brad erickson', 'id': '46262473'}]",[],[],0,3,13,['#DH2020'],[],https://twitter.com/ADHOrg/status/1287134769864728583,False,,0,,,,,,,,"[{'screen_name': 'humcommons', 'name': 'Humanities Commons', 'id': '3035264968'}]",,,,,False,[],"['@humcommons', '@RinAdventures', '@michaeljgossett', '@lara_lookabaugh', '@brericks']"
540,1287133250138382339,1287132619294089216,2020-07-25 23:10:55 ora legale Europa occidentale,2020-07-25,23:10:55,200,1170404948,adhorg,ADHO,,"@humcommons To help you explore the presentations posted this week, we've put together a few different pathways:  https://t.co/chjW5pETLa. #DH2020",en,[],['https://dh2020.hcommons.org/explore/'],[],1,7,13,['#DH2020'],[],https://twitter.com/ADHOrg/status/1287133250138382339,False,,0,,,,,,,,"[{'screen_name': 'humcommons', 'name': 'Humanities Commons', 'id': '3035264968'}]",,,,,False,[],['@humcommons']
541,1287132619294089216,1287132619294089216,2020-07-25 23:08:24 ora legale Europa occidentale,2020-07-25,23:08:24,200,1170404948,adhorg,ADHO,,"Farewell, virtual #DH2020 -- it's been a whirlwind of a week. The @humcommons discussion forum will be open through 31 July, and we hope you'll spend some time there if you couldn't this week. Au revoir:  https://t.co/rGoDU0oFLx",en,"[{'screen_name': 'humcommons', 'name': 'humanities commons', 'id': '3035264968'}]",['https://dh2020.hcommons.org/2020/07/25/farewell-from-virtual-dh2020/'],[],2,5,24,['#DH2020'],[],https://twitter.com/ADHOrg/status/1287132619294089216,False,,0,,,,,,,,[],,,,,False,[],['@humcommons']
542,1287055765463801858,1287055765463801858,2020-07-25 18:03:01 ora legale Europa occidentale,2020-07-25,18:03:01,200,1170404948,adhorg,ADHO,,#DH2020 We regret to announce that we will not be awarding the Fortier Prize this year. Thank you to the Awards Committee for their hard work and careful thought about this:  https://t.co/kPkvUfkV83,en,[],['https://dh2020.hcommons.org/statement-on-the-fortier-prize-from-the-awards-committee/'],[],0,1,7,['#DH2020'],[],https://twitter.com/ADHOrg/status/1287055765463801858,False,,0,,,,,,,,[],,,,,False,[],[]
543,1286708130689286144,1286708130689286144,2020-07-24 19:01:38 ora legale Europa occidentale,2020-07-24,19:01:38,200,1170404948,adhorg,ADHO,,"In the final workshop of #DH2020, @DHcenterNet is hosting a workshop on ""Sustaining Digital Humanities Centers, Labs and Institutes"" on Saturday, 25 July, at 10:00 EDT | 14:00 UTC. Leaders, both new and established, are encouraged to join the conversation:  https://t.co/mvtlxLkbIr",en,"[{'screen_name': 'dhcenternet', 'name': 'centernet', 'id': '173915441'}]",['https://dhcenternet.org/initiatives/dh2020tutorial'],[],0,8,13,['#DH2020'],[],https://twitter.com/ADHOrg/status/1286708130689286144,False,,0,,,,,,,,[],,,,,False,[],['@DHcenterNet']
544,1286693064334094338,1286693064334094338,2020-07-24 18:01:46 ora legale Europa occidentale,2020-07-24,18:01:46,200,1170404948,adhorg,ADHO,,#DH2020 Didn't get enough Animal Crossing? There's a hangout today at 1PM EDT | 5PM UTC:  https://t.co/lQ6l0mkJFF,en,[],['https://hcommons.org/groups/dh2020/events/dh-hangout-in-animal-crossing-new-horizons/'],[],0,0,6,['#DH2020'],[],https://twitter.com/ADHOrg/status/1286693064334094338,False,,0,,,,,,,,[],,,,,False,[],[]
545,1286632791434760192,1286632791434760192,2020-07-24 14:02:16 ora legale Europa occidentale,2020-07-24,14:02:16,200,1170404948,adhorg,ADHO,,#DH2020 Help expand diversity and inclusion in the digital humanities by joining our live session on the topic at 10AM EDT | 2PM UTC:  https://t.co/s64WGNOSXL,en,[],['https://hcommons.org/groups/dh2020/events/diversity-and-inclusion-for-digital-humanists/'],[],0,2,5,['#DH2020'],[],https://twitter.com/ADHOrg/status/1286632791434760192,False,,0,,,,,,,,[],,,,,False,[],[]
546,1286617592514449410,1286617592514449410,2020-07-24 13:01:52 ora legale Europa occidentale,2020-07-24,13:01:52,200,1170404948,adhorg,ADHO,,A first for ADHO. Join lightning talks happening in Animal Crossings: New Horizons at 9AM EDT | 1PM UTC:  https://t.co/jSy9aZ9HcK #DH2020,en,[],['https://hcommons.org/groups/dh2020/events/dh-lightning-talks-in-animal-crossing-new-horizons/'],[],0,4,5,['#DH2020'],[],https://twitter.com/ADHOrg/status/1286617592514449410,False,,0,,,,,,,,[],,,,,False,[],[]
547,1286602353269972992,1286602353269972992,2020-07-24 12:01:19 ora legale Europa occidentale,2020-07-24,12:01:19,200,1170404948,adhorg,ADHO,,#DH2020 Great work being done by the Network for Digital Humanities in Africa. Check out their forum today at 8AM EDT | 12PM UTC:  https://t.co/Nq5lBWte1k,en,[],['https://hcommons.org/groups/dh2020/events/africa-forum-at-dh2020-virtual-event-3/'],[],0,8,20,['#DH2020'],[],https://twitter.com/ADHOrg/status/1286602353269972992,False,,0,,,,,,,,[],,,,,False,[],[]
548,1286360850035548161,1286360850035548161,2020-07-23 20:01:40 ora legale Europa occidentale,2020-07-23,20:01:40,200,1170404948,adhorg,ADHO,,#DH2020 Make sure to register for the SpokenWeb synchronous event happening at 4PM EDT today:  https://t.co/DbqMTfpU9B,en,[],['https://hcommons.org/groups/dh2020/events/spokenweb-dh2020-sessions/'],[],0,0,2,['#DH2020'],[],https://twitter.com/ADHOrg/status/1286360850035548161,False,,0,,,,,,,,[],,,,,False,[],[]
549,1286347174616477696,1286347174616477696,2020-07-23 19:07:20 ora legale Europa occidentale,2020-07-23,19:07:20,200,1170404948,adhorg,ADHO,,Our statement is available here:  https://t.co/YyQ8nxGRYx,en,[],['https://adho.org/blm-structuralracism-establishmentviolence'],[],1,0,1,[],[],https://twitter.com/ADHOrg/status/1286347174616477696,False,https://twitter.com/quinnanya/status/1286346785770868736,0,,,,,,,,[],,,,,False,[],[]
550,1286315624365424641,1286315624365424641,2020-07-23 17:01:58 ora legale Europa occidentale,2020-07-23,17:01:58,200,1170404948,adhorg,ADHO,,#DH2020 ACH Annual General Meeting will begin at 12:30 PM EDT today. More information available here:  https://t.co/H4tuPwxhv0,en,[],['https://hcommons.org/groups/dh2020/events/ach-annual-general-meeting/'],[],0,0,1,['#DH2020'],[],https://twitter.com/ADHOrg/status/1286315624365424641,False,,0,,,,,,,,[],,,,,False,[],[]
551,1286300560501739521,1286300560501739521,2020-07-23 16:02:06 ora legale Europa occidentale,2020-07-23,16:02:06,200,1170404948,adhorg,ADHO,,#DH2020 Be sure to check in on what is sure to be a fascinating discussion on digitizing and curating colonial records from the Caribbean and Central and South America for public outreach at 11AM EDT:  https://t.co/HmbpPlKnhZ,en,[],['https://hcommons.org/groups/dh2020/events/digitizing-and-curating-colonial-records-from-the-caribbean-and-central-and-south-america-for-public-outreach/'],[],0,1,5,['#DH2020'],[],https://twitter.com/ADHOrg/status/1286300560501739521,False,,0,,,,,,,,[],,,,,False,[],[]
552,1286269278132592640,1286269278132592640,2020-07-23 13:57:48 ora legale Europa occidentale,2020-07-23,13:57:48,200,1170404948,adhorg,ADHO,,"#DH2020 We've had some great conversations on @humcommons and in forums &amp; workshops this week! If you're just joining in or want to be able to access the virtual conference later, here's how it will be available:  https://t.co/SEPdp33wWo",en,"[{'screen_name': 'humcommons', 'name': 'humanities commons', 'id': '3035264968'}]",['https://dh2020.hcommons.org/2020/07/22/after-the-conference/'],[],0,8,10,['#DH2020'],[],https://twitter.com/ADHOrg/status/1286269278132592640,False,,0,,,,,,,,[],,,,,False,[],['@humcommons']
553,1285968338024386561,1285968338024386561,2020-07-22 18:01:58 ora legale Europa occidentale,2020-07-22,18:01:58,200,1170404948,adhorg,ADHO,,#DH2020 Come join ADHO in gaining a better understanding of how the organization functions and its various parts in our synchronous session today at 1PM EDT. More information available here:  https://t.co/jY0hVe3Gy8  https://t.co/xtIf92flfz,en,[],"['https://dh2020.hcommons.org/conference-events/', 'https://hcommons.org/groups/dh2020/events/forum-demystifying-adho-the-alliance-of-digital-humanities-organizations/']",[],0,6,12,['#DH2020'],[],https://twitter.com/ADHOrg/status/1285968338024386561,False,,0,,,,,,,,[],,,,,False,[],[]
554,1285957146702680065,1285942611241508864,2020-07-22 17:17:30 ora legale Europa occidentale,2020-07-22,17:17:30,200,1170404948,adhorg,ADHO,,"@mspillar10 @Jarona7 @humcommons Yes, all presentation abstracts (including those that were originally submitted and accepted but not presented in the virtual #DH2020) are available here:  https://t.co/W1jaRpS7Be",en,[],['http://dh2020.adho.org/abstracts/'],[],0,0,3,['#DH2020'],[],https://twitter.com/ADHOrg/status/1285957146702680065,False,,0,,,,,,,,"[{'screen_name': 'mspillar10', 'name': 'Cecilia Pitta', 'id': '164877642'}, {'screen_name': 'Jarona7', 'name': 'Jack Orchard', 'id': '763415964'}, {'screen_name': 'humcommons', 'name': 'Humanities Commons', 'id': '3035264968'}]",,,,,False,[],"['@mspillar10', '@Jarona7', '@humcommons']"
555,1285953181890031617,1285953181890031617,2020-07-22 17:01:45 ora legale Europa occidentale,2020-07-22,17:01:45,200,1170404948,adhorg,ADHO,,#DH2020 Feedback in the Discussion Forums has led to some amazing discussions. Grateful for all the people taking time out to help one another. Still time to register if you haven’t yet:  https://t.co/dKPtSkkTdy,en,[],['https://dh2020.hcommons.org/register-for-the-conference/'],[],0,0,0,['#DH2020'],[],https://twitter.com/ADHOrg/status/1285953181890031617,False,,0,,,,,,,,[],,,,,False,[],[]
556,1285946812256452609,1285942611241508864,2020-07-22 16:36:26 ora legale Europa occidentale,2020-07-22,16:36:26,200,1170404948,adhorg,ADHO,,@Jarona7 We'll have more information to share about this by tomorrow. The short answer is: everything in the @humcommons group will still be available after July 24 for those registered for the conference. Book of Abstracts will be publicly available indefinitely:  https://t.co/33eY8XDcy2,en,"[{'screen_name': 'humcommons', 'name': 'humanities commons', 'id': '3035264968'}]",['https://dh2020.adho.org/abstracts/'],[],1,0,1,[],[],https://twitter.com/ADHOrg/status/1285946812256452609,False,,0,,,,,,,,"[{'screen_name': 'Jarona7', 'name': 'Jack Orchard', 'id': '763415964'}]",,,,,False,[],"['@Jarona7', '@humcommons']"
557,1285928101021716481,1285928101021716481,2020-07-22 15:22:05 ora legale Europa occidentale,2020-07-22,15:22:05,200,1170404948,adhorg,ADHO,,#DH2020 We have just updated our Conference Code of Conduct with detailed reporting guidelines and added transparency about the review process:  https://t.co/6lgHN6zipr,en,[],['https://dh2020.hcommons.org/conference-code-of-conduct/'],[],0,4,9,['#DH2020'],[],https://twitter.com/ADHOrg/status/1285928101021716481,False,,0,,,,,,,,[],,,,,False,[],[]
558,1285924963522936832,1285896638645579776,2020-07-22 15:09:37 ora legale Europa occidentale,2020-07-22,15:09:37,200,1170404948,adhorg,ADHO,,@cantavest @humcommons The Humanities Commons admins have just changed the number of discussion topics visible on a single page to 50. Hope this helps!,en,[],[],[],1,0,4,[],[],https://twitter.com/ADHOrg/status/1285924963522936832,False,,0,,,,,,,,"[{'screen_name': 'cantavest', 'name': 'Rosanna Cantavella', 'id': '233107654'}, {'screen_name': 'humcommons', 'name': 'Humanities Commons', 'id': '3035264968'}]",,,,,False,[],"['@cantavest', '@humcommons']"
559,1285867207063412737,1285867207063412737,2020-07-22 11:20:07 ora legale Europa occidentale,2020-07-22,11:20:07,200,1170404948,adhorg,ADHO,,"#DH2020 The AVinDH SIG is hosting a workshop, ""AudiAnnotate: Workflows for generating audio IIIF manifests"" today (Wednesday) at 11:00AM EDT | 3:00PM UTC - find out more:  https://t.co/eglZEal0Rn",en,[],['https://hipstas.github.io/AudiAnnotate/workshop.html'],[],0,1,6,['#DH2020'],[],https://twitter.com/ADHOrg/status/1285867207063412737,False,,0,,,,,,,,[],,,,,False,[],[]
560,1285755200054136836,1285755200054136836,2020-07-22 03:55:02 ora legale Europa occidentale,2020-07-22,03:55:02,200,1170404948,adhorg,ADHO,,Welcome aboard @CecilyRaynor!,en,"[{'screen_name': 'cecilyraynor', 'name': 'cecily raynor', 'id': '4009999396'}]",[],[],0,1,10,[],[],https://twitter.com/ADHOrg/status/1285755200054136836,False,https://twitter.com/CecilyRaynor/status/1285738372284256257,0,,,,,,,,[],,,,,False,[],['@CecilyRaynor']
561,1285686004301561857,1285686004301561857,2020-07-21 23:20:04 ora legale Europa occidentale,2020-07-21,23:20:04,200,1170404948,adhorg,ADHO,,#DH2020 Note that the workshop for Understanding and Facilitating Collaboration in DH 2020 will begin Thursday at 9AM EDT not 3PM EDT as listed on the events page:  https://t.co/FtZulCMnZM,en,[],['https://hcommons.org/groups/dh2020/events/workshop-twin-talks-3-understanding-and-facilitating-collaboration-in-dh/'],[],0,0,5,['#DH2020'],[],https://twitter.com/ADHOrg/status/1285686004301561857,False,,0,,,,,,,,[],,,,,False,[],[]
562,1285641454614974464,1285641454614974464,2020-07-21 20:23:03 ora legale Europa occidentale,2020-07-21,20:23:03,200,1170404948,adhorg,ADHO,,#DH2020 There has been confusion about the private group calendar. Please note that all the times listed are EDT:  https://t.co/bnnBVS4pNt,en,[],['https://hcommons.org/groups/dh2020/events/'],[],0,0,2,['#DH2020'],[],https://twitter.com/ADHOrg/status/1285641454614974464,False,,0,,,,,,,,[],,,,,False,[],[]
